,state,date,trend,trend_std,ts_cluster,ts_cluster_name
1116,Indiana,2020-03-07,0.6120318882673228,-1.3355104872950891,1,past peak
1117,Indiana,2020-03-08,0.853884413045074,-1.3345810756278413,1,past peak
1118,Indiana,2020-03-09,1.1180040531834328,-1.3335660939760292,1,past peak
1119,Indiana,2020-03-10,1.3587307831024409,-1.3326410086100167,1,past peak
1120,Indiana,2020-03-11,1.5612423098633208,-1.3318627799109501,1,past peak
1121,Indiana,2020-03-12,1.7370870685684965,-1.3311870285599352,1,past peak
1122,Indiana,2020-03-13,2.037461492306012,-1.330032723909938,1,past peak
1123,Indiana,2020-03-14,2.632971463821251,-1.3277442470127163,1,past peak
1124,Indiana,2020-03-15,3.585573276889217,-1.3240835068979697,1,past peak
1125,Indiana,2020-03-16,5.056908778188748,-1.3184293323856289,1,past peak
1126,Indiana,2020-03-17,7.323757505984018,-1.3097180912793611,1,past peak
1127,Indiana,2020-03-18,10.872249532548445,-1.2960816411589613,1,past peak
1128,Indiana,2020-03-19,16.372984226355246,-1.2749429451393248,1,past peak
1129,Indiana,2020-03-20,24.7185299241158,-1.242871964907981,1,past peak
